4060,P+,  El empleo es el eje central de nuestro programa Para ello hay que fortalecer el tejido productivo con empresas competitivas #forojoly
4061,NONE,    Pues ya en @crackoviadeTV3  Y hoy una d Roncero;) y semana intensa con vuelta a la gira #yeswespainISDIFFERENT :SALAMANCA
4062,P, Necesitamos todos tener nuestro  drone Agudo articulo de Fukuyama http:tcoFn1o1zfF
4063,P, Torres-Dulce respeta la sentencia a Garzón aunque no coincida con la posición de la Fiscalía - ABCes http:tcobOaiQLeX via @abc_es
4064,N, Mañana por la mañana montones de asalariados del PP volverán a TWITTER  Estos días no han tenido tiempo Estaban de acueducto
4065,NONE,    RT @EDCHrne El lunes hablamos con @sevillajordi de  Para que sirve hoy la política  y María Bollaín nos presenta su visión de La Regenta
4066,N, Es @UPyD un partido de ppios Sí por supuestoQ harán ustedes en Asturias ehhhestouhmm a versi es quebuenodepende @Borja_Semper
4067,N+,   @135sara HAN ENCONTRADO UN TREN DEL 11M  ESCONDIDO POR FOMENTO  TOMA YA  Y LOS Q FALTAN  QUE LOS SAQUEN TODOS  via interec
4068,N+,   Hasta cuándo la sociedad tolerará injusticias tan obscenas como el perdón caprichoso a un político corrupto http:tcoJCMWmoAe
4069,P, No somos telesucesos  si quiere información con criterio @TelediarioInter 20:30 es su telediario
4070,NONE,    Mandame una foto d tu vista
4071,N+,  Titular grande mañana en portada de las cuatro ediciones andaluzas de @20m  Guerrero acusa hacia arriba y señala a Chaves en los ERE
4072,N, RT@antonioperal:Contador Con la sentecia en la mano  me queda el sentimiento de que soy inocente q no me he dopado #ApoyoAlbertoContador
4073,P+,  Con la excelente junta directiva de la casa de la caridad de Valencia  http:tcooC4tuaLs
4074,P, Vidas ejemplares http:tcoghemqUAE
4075,P, Un 2012 a la altura de quienes soñaron que algo era posible y quienes a pesar de todo siguen pensando que no hay nada imposiblefeliz año
4076,P+,  Somos consciente de la importancia cultural y musical de la sala Malandar  por eso vamos a buscar soluciones con su dueño
4077,NONE,    Joan Alegre deja la dirección general de Ara y vuelve a El Periódico de Catalunya
4078,P+,  Buenos dias  que buenos eransiguen siendo Talking Heads
4079,N, No creo que este haya sido el mejor discurso de María Dolores de Cospedal #17CongresoPP
4080,NONE,    Oh RT @riccartes me inpira mucho para hacer una pequeña historia ilustradaMira mi web a ver si te gustan mis dibujos http:tco6Fj5NI4p
4081,NEU,   Os esperamos mañana en @encuentrosPOR Hablaremos sobre el paro juvenil en #PORlosjovenes Interesantes intervenciones http:tcoABih1HZn
4082,P, Buenos díasA las 9am asistiré al desayuno-coloquio con Zaryn Dentzel creador de la red social Tuenti para Primera plana d @elperiodico_cas
4083,N, Racista me llaman En finInsisto que me gusta ser consciente de lo q es nacer aquí incluso cd estoy mala comparado con un país olvidado
4084,NONE,    Esta tarde a partir de las 18h estoy en el programa Disidentes públicos con Xavier Horcajo Javier Caro y Ricardo Martín en Intereconomia tv
4085,N, Desde luego @RecioManolo Pasado contrapasado no conllevabuen futuro por eso es necesario #elcambioandaluz
4086,P, El Ayuntamiento convocará en breve el concurso para rehabilitar el cine Astoria http:tcoEmp9Utht via @elmundoes @malaga
4087,N, No es reforma laboral estricta  pero va en el paquete El Gobierno limita blindajes en los bancos con ayudas públicas  http:tco4EsmdJVA
4088,P, Esperando que comience un nuevo #Mediatrix  el concurso de #ssanta12 de @giraldatv en #sevillahoy Para cofrades y para los que no lo son
4089,NONE,    Es el 23 marzo el Día Meteorológico Mundial  porque fue este día en 1950 cuando entró en vigor el convenio por el que se estableció la OMM
4090,N+,  Ahora nos toca salir adelante en una situación muy difícil   mientras los q no hicieron nada mas que gastar  protestan Es lo que hay
4091,NONE,    Buenos días
4092,N, RT jaja @CURROSANTOS @rafam_simancas A este paso va a acabar antes la película  Doctor Zhivago  que la gala de los Goya
4093,N, Y los periodistas volvemos al absurdo seguimos a Rajoy desde un monitor pq no nos dejan estar en la sala de Moncloa en la que habla
4094,P+,  España se pone a 1 punto de ganar su quinta DavisSevilla  d nuevo talismánMañana 22h @giraldatves http:tcoNs8tOZqR
4095,P, Buenos días tengan ustedes
4096,NONE,    Corrillos @EduMadina con Alfonso Alonso Lasalle con Posada Guerra con Zapatero Moscoso con Rubalcaba Teófila con Rajoy
4097,P+,  ROO  un gran concepto de manos de Luis Gómez de Iberdrola #comercialesdepublicidad
4098,P+,  Q bien me lo he pasado con los amigos de @QTTF ;) GRACIAS Y me ha encantado ver a @CarmeChaparro (guapa) Y GRACIAS por vuestros twits
4099,NEU,   @noeliamtnez tras el fallo del Supremo  el Ayto Madrid no puede exigir a los ciudadanos que paguen la tasa de vados http:tcowufILe62
4100,NEU,   Recién llegada a Madridpor fin en casitaaa pero que fríoNo me quiero ni imaginar como hará en la sierra y mas cuando sea de noche
4101,N, S&P considera q el mero ejercicio de austeridad puede dificultar el crecimiento Presiones para alargar plazos
4102,P+,  El gobierno reduce el gasto de los ministerios en un 12 5% CdeMinistros
4103,NONE,    http:tcoFUleUc9K
4104,P+,  Comisiones Obreras aprueba por unanimidad la convocatoria de huelga general contra la reforma laboral para el 29 de marzo
4105,NONE,    Salgo de #VeoTV   que día más largoooooo
4106,P+,  Eso es RT @chikostra @mitaddoble @mariviromero Sin duda  El tiempo entre costuras… Tanger  calor  aventuras y todo magníficamente relatado
4107,N, Rubalcaba pide  una subida de impuestos selectiva   a quienes más tienen y a grandes empresas #investidura
4108,NONE,    Terminada la comidafotito al canto En macumba yo soy bohemia http:tcofypDVJQQ
4109,NEU,   El ex-ministro Pimentel en @OndaCero_es recuerda que el PSOE ha cambiado de opinión Los 20 días por despido está en la reforma de Zapatero
4110,P, El Día Internacional de la Mujer no es una fiesta  es para reivindicar y persistir Igual naturaleza  igual derecho en todos los países
4111,NONE,    La aventura de dibujar Málaga http:tcovIyo2tt1
4112,NONE,    En @Captura ANDREU BUENAFUENTE (@Buenafuente) _ mujer pastel http:tco3acRpp77
4113,P+,  Interesantes declaraciones de Luis de Guindos en Frankfurter Allgemeine Ahora  reformas en sanidad y en educación http:tcoq0YWpzLQ
4114,NONE,     El jabalí es el cerdo que defiende sus jamones  via @GmezDeLaSerna  @JorgeBustos1 @iruizquintano
4115,NEU,   Móvil off y a descansar un poquito Si es posible :)Hasta luego
4116,NONE,    #malagaconabraham  http:tcoaqbfkKvw
4117,P+,  Estoy recibiendo preguntas para los 4 nuevos en el Congreso  Os puedo pedir que las reenviéis a @Juliaenlaonda  con la etiqueta #losnuevos
4118,P+,  Uyyyy que ganas tenía se oír esto   bienvenido @marianorajoy   Presidente del Gobierno de España  ;-))))))  http:tco14XstMMv
4119,P, FELIZ AÑO DEL CAMBIO ANDALUZESPERO QUE VENGA CARGADO DE LO MEJOR MUCHA SALUD  TRABAJO Y AMISTAD EN ESTE NUEVO AÑO
4120,P+,   @moreenaOyeChico Risto tío enorahuena has sido el primer hombre que pasa de mi culo gracias  Sorry  no me gustan los lugares comunes
4121,P+,  David Pérez será el nuevo presidente de la Federación Madrileña de Municipios
4122,N, Suscribo Todo RT @galtares Gran post del gran @ramonlobo Disparad contra Littell http:tcozK991fmj
4123,P, @periodistas21 corregido Abrazo
4124,N, El vasco es lengua cooficial  pero muy pocos lehendakaris lo han hablado @TelediarioInter 20:30
4125,NONE,    Portada 20 Minutos - Murcia http:tcoWNRTfgpA
4126,N, Trataran estos problemas en el #38congresopsoe  http:tcoZt2ICnpI
4127,NEU,   Así es RT @GerardCD La ignorancia es lo contrario a la libertad
4128,NONE,    Disculpad la vehemencia Pienso en ello para una peli
4129,P+,  Gracias a ti@AlexODogherty @Buenafuente Fue maravillosa sorpresa encontraros allí anoche Muchísimas gracias por la visitaAsí da gusto
4130,N, La sentencia  No puede admitirse que una resolución sea justa sólo porque el que juez que la dicta así la considere
4131,P, a ver esta peli de nuevo  (watching El Pianista) http:tcoq0oqr870
4132,N+,  @FedericoQuevedo @amadeoniza sí  Quevedo  pero no pueden pedir ayuda los q luego se lo gastan en coca  fiestas y prostitución #25M
4133,P+,  Barcelona 20 grados  solecito Que maravilla
4134,N, El ministro @jiwert se traga las mentiras sobre Educación para la Ciudadanía No salgo de mi asombro http:tcoIDTuJGvU
4135,NONE,    Urdangarin señala a Rita Barbera y a Camps No hablamos de un bolso o de unos trajes son tres millones de euros http:tcoz1oKmRfX
4136,N+,  Ahora Pacto de Toledo Alarma sobre el déficit  pensión calculada en toda la vida laboral  ley de Mutuas de accidentes  decreto discapacidad
4137,N+,  Amaiur  presenta su recurso ante la mesa Dicen que se ha hecho una interpretación arbitraria y discrecional del 15 por ciento necesario
4138,P,  Noticias descombacantes está disponible http:tcopdWFYyRa  Historias del día por @atorrem
4139,N+,  La trama del @psoeandalucia Cuando se diseña la corrupcion desde el gobierno http:tcoRv5hjDY7
4140,P+,  Las instituciones deberían hacer dl día d l Constitución 1 fiesta cívica d todos destacando valores democráticos y no 1 acto para políticos
4141,NEU,   Esta encuesta de El PAIS dice q el @ppandaluz aventaja en mas de 20 puntos al Psoe #juntospodemos  http:tcozC5dSwyT
4142,P+,  Estos tipos son geniales Guilklermo ValadA es la aportacion Argentina al disco ;)
4143,P, Felicidades @epicuro7 ;)
4144,P, RT @Oshki RT @UMusicMexico @paurubio la más influyente en Twitter http:tcoigdZBinE
4145,P+,  Montoro cree q Bruselas no sancionará a España x no cumplir con el 4 4% de déficit  Nuestros socios valoran lo q hacemos y lo entienden
4146,N, Menéame (si quieres) La modestia del ministro Morenés http:tcowYKQUGOU
4147,N+,  También hablaremos en @TDtarde @13television de la corrupción que se sienta en el banquillo
4148,P, La caída del Euribor rebaja las hipotecas por primera vez en año y medio http:tco7Pn0A9HQ
4149,P,  @PepeGrinan  la película - YouTube http:tcoBYQjFd8X #GriñanLaPelicula Nominada a Los Oscars
4150,P, El Congreso convalida  con los votos del PP  CiU y UPN  el primer ajuste de Rajoy - ABCes http:tco6pmNfPK8 via @abc_es
4151,N, @idolo1985 @David_Busta Pues a mí NUNCA ME CONTESTAS :P MENTIRA
4152,N+,  2 personas han muerto  en el Perello (Valencia)  en el incendio  esta noche  de una vivienda  que ha quedado totalmente calcinada
4153,P+,  B Días Importante discurso del Rey Ejemplaridad  ética e igualdad de todos ante la ley http:tcodDbAsz8Y
4154,NONE,    Una foto de hoy en El Mundo  http:tcoWpqIycnB
4155,N, Sin cabeza  RTVE sufre la obsesión del PP @estherpalomera El presidente interino de @rtve no responde a las preguntas de Fabra ni Montesinos
4156,P, Crónica del pleno de Sole Alcaide Intercambio de papeles Recomiendo la foto de Rubalcaba y Rosa Díez  Qué se dirán
4157,P+,  En la exposición  Miradas femeninas  Muy recomendable (@ Fundación Pons) http:tco09Twbdvm
4158,NEU,   El Festival de #Málaga baja su gasto un 11 5 % al reducir algunas actividades http:tcomRsYk9oM
4159,NEU,   Si un marciano escucha el discurso de despedida de ZP pensará pero por qué le echan sus compañeros si es el Mesías Eso es amor propio
4160,P, Felicidades Bogotá  http:tcojqNZ9zdw
4161,N, Durante la mañana de hoy  han seguido trabajando intensamente los medios aéreos  y las unidades terrestres en la extinción del #incendio
4162,P, En este sorteo están en juego 2 balones uno firmado por el plantel de Argentina y otro por el de @MCFC Anotarse en http:tcoLrOITUEh
4163,P, A día de hoy 53220 @cora_alvarez @pedroj_ramirez  Cuántos abonados hay en Orbyt #tuitserio
4164,N+,  Las  facturas sombra  llegan también a las aulas públicas http:tcopSnM4vhQ
4165,NONE,    Ahí lo tienes http:tcozM6p0QMM  RT @marolaginer cómo puedo rescatar un artículo Por qué no te cogo el teléfono Gracias
4166,NEU,   Jajajajja me he confundido jopeeeee @jessica_bueno90  ella es la unica mujer de mi vida
4167,P, Buenas nochesDesde Disney os digo Que os quiero FAMILIAAAAA http:tco0mQZ3EtD
4168,N, RT @Borja_Semper Antón Damborenea (PP) denuncia en el Parlamento Vasco incoherencia de @UPyD al firmar con Bildu iniciativa parlamentaria
4169,N, #EPdesayunoPatxi xq formar una mesa de partidos fuera del parlamento No es un ninguno de la voluntad electoral
4170,P+,  Para nosotros no se entiende IU sin la tradición y protagonismo del PCE  como tampoco se entendería sin la  pluralidad y los independientes
4171,NONE,    Empieza
4172,NONE,    El texto completo de la sentencia para #Garzón por las escuchas #Gürtel http:tcohTl4SjbE
4173,N+,  Sólo Grecia  Malta  Chipre y España no tienen leyes d transparencia en Europa ZP la prometió y se quedó en promesa Opacidad=Corrupción
4174,N+,  Esto es precisamente lo que se pretendía evitar  La prima de riesgo continúa su escalada y alcanza los 370 puntos  http:tco9slbRFwe
4175,P, El PSOE adelanta que va a pedir la comparecencia de Gallardón en la comisión de Justicia por el aborto
4176,P+,  De acuerdo  esperpéntico @AlberSupertramp http:tcoEvmfNzCE acabo de abrir un blog @pedroj_ramirez que sería un honor que ojeases
4177,N,  Qué hace falta para pedir una ficha bancaria Yo también quiero comprar deuda al 4% con un prestamo del BCE al 1% a devolver en tres años
4178,P+,  Que bonito despliegue de seguridad en alfonso XII Contravigilancia en toda la manzana Y no es nadie del Gobierno
4179,P+,  Rajoy y Zapatero han protagonizado el traspaso de poderes más sosegado de la democracia Los dos han puesto de su parte para lograrlo
4180,P, Buenos días hoy nos reunimos la Ministra y yo con el Consejo para la igualdad Órgano q trabaja por evitar conductas xenófobas y excluyentes
4181,N+,  Explosión gas posible causa dl derrumbe d 2 edificios Río d Janerio Al menos 5 heridos y varios atrapadosMedios locales hablan d 2 muertos
4182,P, Cuando me equivoco me ayudas cuando dudo me aconsejas y siempre que te llamo estás a mi lado Gracias por esos momentos  Viejo  Feliz día
4183,NONE,    Portavoz PP Senado José Manuel Barreiro
4184,P, Wikipedia lanza aplicación gratuita para Android  para consultar contenidos de Wikipedia  compartir artículos
4185,P+,   enough today la semana es larga  y seguramente más apasionante de lo recomendable
4186,P, Qué emoción en el Betis-Sevilla Al final 1-1 y el Sevilla con diez jugadores Qué grande es el fútbol
4187,NONE,    Fotos #reunión de #trabajo en el #Monasterio de #Ruedahttp:tcoXVS7MPWD
4188,NONE,     y los de Manos Limpias por qué se hacen llamar sindicato En qué comité de empresa está
4189,P+,  Asi es RT @LolaDulop @mariviromero @elmundoes  Un pasito más para la igualdad de discapacidades
4190,P, (2) La reforma laboral tiene aspectos interesantes en la lucha contra la economía sumergida
4191,N, Ni la Embajada de EEUU  ni la Casa Real ven con buenos ojos el nombramiento de Trillo como embajador en Washington
4192,P, Tan sólo seremos libres cuando no haya más que perder Si estuvistéis  espero q os gustase Buenas noches
4193,N+,  Rajoy hará drástica reducción del sector público tasa cero de resposición  supresión d organismos públicos  - gasto corriente
4194,P, Empezamos enseguida Si quiere información con criterio  @TelediarioInter 20:30 es su telediario
4195,NEU,   Esto tiene sentido La inversión en Defensa vuelve a crecer en 2011:http:tcoOAs9dLqY
4196,N+,  Para los mercados se trata de cambiar de caballo ( Presidente) aunque sea a mitad del río Para nosotros se trata de cambiar de dirección
4197,P, Valeriano Gómez (PSOE)  ex ministro de Trabajo  subraya que la legitimidad del Gobierno para hacer la reforma laboral es  incuestionable (1)
4198,NEU,   enough today  en la modernidad no hay victorias ni derrotas sino una necesidad permanente de superación  (anónimo) mañana más
4199,N+,  La vivienda se hunde  pero la gasolina se va a las nubes Inflación con estancamiento  Estancflación @TelediarioInter 20:30
4200,P+,  Gracias a ti por regalarnos algo tan precioso ;-)) RT @jonatansantos @mariviromero Gracias guapa
